fecha,barra,costo_marginal_usd_mwh
2026-01-15 13:00:00,Crucero220,38.8
2026-01-15 13:00:00,Charrua220,55.38
2026-01-15 13:00:00,Alto Jahuel220,57.51
2026-01-15 13:00:00,Cardones220,36.07
2026-01-15 13:00:00,Ancoa220,65.14
2026-01-15 14:00:00,Crucero220,38.8
2026-01-15 14:00:00,Charrua220,55.05
2026-01-15 14:00:00,Alto Jahuel220,49.75
2026-01-15 14:00:00,Cardones220,35.47
2026-01-15 14:00:00,Ancoa220,66.79
2026-01-15 15:00:00,Crucero220,50.03
2026-01-15 15:00:00,Charrua220,73.68
2026-01-15 15:00:00,Alto Jahuel220,73.14
2026-01-15 15:00:00,Cardones220,31.75
2026-01-15 15:00:00,Ancoa220,58.56
2026-01-15 16:00:00,Crucero220,35.59
2026-01-15 16:00:00,Charrua220,53.78
2026-01-15 16:00:00,Alto Jahuel220,49.96
2026-01-15 16:00:00,Cardones220,31.54
2026-01-15 16:00:00,Ancoa220,49.58
2026-01-15 17:00:00,Crucero220,43.85
2026-01-15 17:00:00,Charrua220,50.27
2026-01-15 17:00:00,Alto Jahuel220,61.74
2026-01-15 17:00:00,Cardones220,32.66
2026-01-15 17:00:00,Ancoa220,80.48
2026-01-15 18:00:00,Crucero220,41.39
2026-01-15 18:00:00,Charrua220,60.58
2026-01-15 18:00:00,Alto Jahuel220,44.64
2026-01-15 18:00:00,Cardones220,53.65
2026-01-15 18:00:00,Ancoa220,66.96
2026-01-15 19:00:00,Crucero220,47.38
2026-01-15 19:00:00,Charrua220,49.23
2026-01-15 19:00:00,Alto Jahuel220,56.69
2026-01-15 19:00:00,Cardones220,31.03
2026-01-15 19:00:00,Ancoa220,69.7
2026-01-15 20:00:00,Crucero220,51.47
2026-01-15 20:00:00,Charrua220,60.76
2026-01-15 20:00:00,Alto Jahuel220,35.51
2026-01-15 20:00:00,Cardones220,32.13
2026-01-15 20:00:00,Ancoa220,63.5
2026-01-15 21:00:00,Crucero220,54.7
2026-01-15 21:00:00,Charrua220,68.87
2026-01-15 21:00:00,Alto Jahuel220,42.26
2026-01-15 21:00:00,Cardones220,42.41
2026-01-15 21:00:00,Ancoa220,66.12
2026-01-15 22:00:00,Crucero220,31.73
2026-01-15 22:00:00,Charrua220,59.94
2026-01-15 22:00:00,Alto Jahuel220,57.19
2026-01-15 22:00:00,Cardones220,37.59
2026-01-15 22:00:00,Ancoa220,43.18
2026-01-15 23:00:00,Crucero220,42.39
2026-01-15 23:00:00,Charrua220,57.38
2026-01-15 23:00:00,Alto Jahuel220,53.82
2026-01-15 23:00:00,Cardones220,35.49
2026-01-15 23:00:00,Ancoa220,54.46
2026-01-16 00:00:00,Crucero220,44.68
2026-01-16 00:00:00,Charrua220,63.54
2026-01-16 00:00:00,Alto Jahuel220,52.56
2026-01-16 00:00:00,Cardones220,36.72
2026-01-16 00:00:00,Ancoa220,58.74
2026-01-16 01:00:00,Crucero220,29.63
2026-01-16 01:00:00,Charrua220,63.82
2026-01-16 01:00:00,Alto Jahuel220,55.0
2026-01-16 01:00:00,Cardones220,40.32
2026-01-16 01:00:00,Ancoa220,65.69
2026-01-16 02:00:00,Crucero220,29.38
2026-01-16 02:00:00,Charrua220,44.21
2026-01-16 02:00:00,Alto Jahuel220,57.19
2026-01-16 02:00:00,Cardones220,39.94
2026-01-16 02:00:00,Ancoa220,59.36
2026-01-16 03:00:00,Crucero220,41.3
2026-01-16 03:00:00,Charrua220,65.31
2026-01-16 03:00:00,Alto Jahuel220,62.46
2026-01-16 03:00:00,Cardones220,43.87
2026-01-16 03:00:00,Ancoa220,55.91
2026-01-16 04:00:00,Crucero220,28.14
2026-01-16 04:00:00,Charrua220,66.15
2026-01-16 04:00:00,Alto Jahuel220,64.77
2026-01-16 04:00:00,Cardones220,45.16
2026-01-16 04:00:00,Ancoa220,50.96
2026-01-16 05:00:00,Crucero220,50.39
2026-01-16 05:00:00,Charrua220,66.88
2026-01-16 05:00:00,Alto Jahuel220,67.47
2026-01-16 05:00:00,Cardones220,32.99
2026-01-16 05:00:00,Ancoa220,56.19
2026-01-16 06:00:00,Crucero220,50.98
2026-01-16 06:00:00,Charrua220,60.46
2026-01-16 06:00:00,Alto Jahuel220,46.06
2026-01-16 06:00:00,Cardones220,43.32
2026-01-16 06:00:00,Ancoa220,62.63
2026-01-16 07:00:00,Crucero220,45.7
2026-01-16 07:00:00,Charrua220,61.76
2026-01-16 07:00:00,Alto Jahuel220,52.93
2026-01-16 07:00:00,Cardones220,51.83
2026-01-16 07:00:00,Ancoa220,50.79
2026-01-16 08:00:00,Crucero220,40.3
2026-01-16 08:00:00,Charrua220,60.09
2026-01-16 08:00:00,Alto Jahuel220,62.03
2026-01-16 08:00:00,Cardones220,28.02
2026-01-16 08:00:00,Ancoa220,47.52
2026-01-16 09:00:00,Crucero220,28.7
2026-01-16 09:00:00,Charrua220,60.26
2026-01-16 09:00:00,Alto Jahuel220,46.05
2026-01-16 09:00:00,Cardones220,36.92
2026-01-16 09:00:00,Ancoa220,63.29
2026-01-16 10:00:00,Crucero220,39.87
2026-01-16 10:00:00,Charrua220,61.85
2026-01-16 10:00:00,Alto Jahuel220,52.61
2026-01-16 10:00:00,Cardones220,45.38
2026-01-16 10:00:00,Ancoa220,61.8
2026-01-16 11:00:00,Crucero220,39.46
2026-01-16 11:00:00,Charrua220,58.65
2026-01-16 11:00:00,Alto Jahuel220,63.35
2026-01-16 11:00:00,Cardones220,43.15
2026-01-16 11:00:00,Ancoa220,46.82
2026-01-16 12:00:00,Crucero220,50.24
2026-01-16 12:00:00,Charrua220,51.32
2026-01-16 12:00:00,Alto Jahuel220,66.3
2026-01-16 12:00:00,Cardones220,48.19
2026-01-16 12:00:00,Ancoa220,60.32
2026-01-16 13:00:00,Crucero220,46.26
2026-01-16 13:00:00,Charrua220,58.33
2026-01-16 13:00:00,Alto Jahuel220,60.43
2026-01-16 13:00:00,Cardones220,37.03
2026-01-16 13:00:00,Ancoa220,59.88
2026-01-16 14:00:00,Crucero220,51.98
2026-01-16 14:00:00,Charrua220,55.51
2026-01-16 14:00:00,Alto Jahuel220,50.07
2026-01-16 14:00:00,Cardones220,30.45
2026-01-16 14:00:00,Ancoa220,49.48
2026-01-16 15:00:00,Crucero220,30.37
2026-01-16 15:00:00,Charrua220,65.84
2026-01-16 15:00:00,Alto Jahuel220,69.47
2026-01-16 15:00:00,Cardones220,51.4
2026-01-16 15:00:00,Ancoa220,44.99
2026-01-16 16:00:00,Crucero220,50.8
2026-01-16 16:00:00,Charrua220,71.38
2026-01-16 16:00:00,Alto Jahuel220,51.35
2026-01-16 16:00:00,Cardones220,40.81
2026-01-16 16:00:00,Ancoa220,41.94
2026-01-16 17:00:00,Crucero220,47.13
2026-01-16 17:00:00,Charrua220,51.49
2026-01-16 17:00:00,Alto Jahuel220,56.6
2026-01-16 17:00:00,Cardones220,27.51
2026-01-16 17:00:00,Ancoa220,62.34
2026-01-16 18:00:00,Crucero220,53.2
2026-01-16 18:00:00,Charrua220,53.73
2026-01-16 18:00:00,Alto Jahuel220,45.9
2026-01-16 18:00:00,Cardones220,22.75
2026-01-16 18:00:00,Ancoa220,55.87
2026-01-16 19:00:00,Crucero220,40.35
2026-01-16 19:00:00,Charrua220,47.59
2026-01-16 19:00:00,Alto Jahuel220,58.62
2026-01-16 19:00:00,Cardones220,36.4
2026-01-16 19:00:00,Ancoa220,49.39
2026-01-16 20:00:00,Crucero220,40.56
2026-01-16 20:00:00,Charrua220,68.57
2026-01-16 20:00:00,Alto Jahuel220,59.82
2026-01-16 20:00:00,Cardones220,38.96
2026-01-16 20:00:00,Ancoa220,62.95
2026-01-16 21:00:00,Crucero220,35.71
2026-01-16 21:00:00,Charrua220,60.26
2026-01-16 21:00:00,Alto Jahuel220,56.18
2026-01-16 21:00:00,Cardones220,36.24
2026-01-16 21:00:00,Ancoa220,61.48
2026-01-16 22:00:00,Crucero220,38.76
2026-01-16 22:00:00,Charrua220,64.08
2026-01-16 22:00:00,Alto Jahuel220,59.41
2026-01-16 22:00:00,Cardones220,16.66
2026-01-16 22:00:00,Ancoa220,67.52
2026-01-16 23:00:00,Crucero220,20.62
2026-01-16 23:00:00,Charrua220,55.07
2026-01-16 23:00:00,Alto Jahuel220,63.2
2026-01-16 23:00:00,Cardones220,37.46
2026-01-16 23:00:00,Ancoa220,46.27
2026-01-17 00:00:00,Crucero220,36.25
2026-01-17 00:00:00,Charrua220,68.22
2026-01-17 00:00:00,Alto Jahuel220,39.63
2026-01-17 00:00:00,Cardones220,49.03
2026-01-17 00:00:00,Ancoa220,57.56
2026-01-17 01:00:00,Crucero220,35.46
2026-01-17 01:00:00,Charrua220,55.34
2026-01-17 01:00:00,Alto Jahuel220,46.86
2026-01-17 01:00:00,Cardones220,46.93
2026-01-17 01:00:00,Ancoa220,63.86
2026-01-17 02:00:00,Crucero220,31.25
2026-01-17 02:00:00,Charrua220,56.77
2026-01-17 02:00:00,Alto Jahuel220,48.09
2026-01-17 02:00:00,Cardones220,50.35
2026-01-17 02:00:00,Ancoa220,47.2
2026-01-17 03:00:00,Crucero220,57.83
2026-01-17 03:00:00,Charrua220,59.73
2026-01-17 03:00:00,Alto Jahuel220,45.7
2026-01-17 03:00:00,Cardones220,34.58
2026-01-17 03:00:00,Ancoa220,51.59
2026-01-17 04:00:00,Crucero220,34.8
2026-01-17 04:00:00,Charrua220,60.76
2026-01-17 04:00:00,Alto Jahuel220,45.18
2026-01-17 04:00:00,Cardones220,22.56
2026-01-17 04:00:00,Ancoa220,54.96
2026-01-17 05:00:00,Crucero220,30.58
2026-01-17 05:00:00,Charrua220,53.98
2026-01-17 05:00:00,Alto Jahuel220,47.73
2026-01-17 05:00:00,Cardones220,33.03
2026-01-17 05:00:00,Ancoa220,74.01
2026-01-17 06:00:00,Crucero220,45.45
2026-01-17 06:00:00,Charrua220,61.96
2026-01-17 06:00:00,Alto Jahuel220,40.79
2026-01-17 06:00:00,Cardones220,34.77
2026-01-17 06:00:00,Ancoa220,59.72
2026-01-17 07:00:00,Crucero220,36.8
2026-01-17 07:00:00,Charrua220,67.26
2026-01-17 07:00:00,Alto Jahuel220,45.38
2026-01-17 07:00:00,Cardones220,37.71
2026-01-17 07:00:00,Ancoa220,53.31
2026-01-17 08:00:00,Crucero220,46.31
2026-01-17 08:00:00,Charrua220,54.88
2026-01-17 08:00:00,Alto Jahuel220,52.83
2026-01-17 08:00:00,Cardones220,38.11
2026-01-17 08:00:00,Ancoa220,52.12
2026-01-17 09:00:00,Crucero220,48.88
2026-01-17 09:00:00,Charrua220,61.91
2026-01-17 09:00:00,Alto Jahuel220,54.29
2026-01-17 09:00:00,Cardones220,36.56
2026-01-17 09:00:00,Ancoa220,64.37
2026-01-17 10:00:00,Crucero220,43.11
2026-01-17 10:00:00,Charrua220,57.55
2026-01-17 10:00:00,Alto Jahuel220,55.84
2026-01-17 10:00:00,Cardones220,53.57
2026-01-17 10:00:00,Ancoa220,47.28
2026-01-17 11:00:00,Crucero220,51.16
2026-01-17 11:00:00,Charrua220,44.85
2026-01-17 11:00:00,Alto Jahuel220,56.74
2026-01-17 11:00:00,Cardones220,52.6
2026-01-17 11:00:00,Ancoa220,61.91
2026-01-17 12:00:00,Crucero220,46.37
2026-01-17 12:00:00,Charrua220,55.52
2026-01-17 12:00:00,Alto Jahuel220,55.25
2026-01-17 12:00:00,Cardones220,37.98
2026-01-17 12:00:00,Ancoa220,51.71
2026-01-17 13:00:00,Crucero220,42.68
2026-01-17 13:00:00,Charrua220,61.59
2026-01-17 13:00:00,Alto Jahuel220,48.86
2026-01-17 13:00:00,Cardones220,33.55
2026-01-17 13:00:00,Ancoa220,47.12
2026-01-17 14:00:00,Crucero220,48.13
2026-01-17 14:00:00,Charrua220,64.36
2026-01-17 14:00:00,Alto Jahuel220,56.85
2026-01-17 14:00:00,Cardones220,47.72
2026-01-17 14:00:00,Ancoa220,58.7
2026-01-17 15:00:00,Crucero220,48.14
2026-01-17 15:00:00,Charrua220,62.43
2026-01-17 15:00:00,Alto Jahuel220,54.27
2026-01-17 15:00:00,Cardones220,35.75
2026-01-17 15:00:00,Ancoa220,75.71
2026-01-17 16:00:00,Crucero220,41.38
2026-01-17 16:00:00,Charrua220,54.67
2026-01-17 16:00:00,Alto Jahuel220,58.47
2026-01-17 16:00:00,Cardones220,42.01
2026-01-17 16:00:00,Ancoa220,46.76
2026-01-17 17:00:00,Crucero220,53.98
2026-01-17 17:00:00,Charrua220,59.25
2026-01-17 17:00:00,Alto Jahuel220,46.11
2026-01-17 17:00:00,Cardones220,49.51
2026-01-17 17:00:00,Ancoa220,63.01
2026-01-17 18:00:00,Crucero220,34.88
2026-01-17 18:00:00,Charrua220,74.22
2026-01-17 18:00:00,Alto Jahuel220,60.27
2026-01-17 18:00:00,Cardones220,39.92
2026-01-17 18:00:00,Ancoa220,70.72
2026-01-17 19:00:00,Crucero220,46.27
2026-01-17 19:00:00,Charrua220,59.78
2026-01-17 19:00:00,Alto Jahuel220,49.72
2026-01-17 19:00:00,Cardones220,44.65
2026-01-17 19:00:00,Ancoa220,61.81
2026-01-17 20:00:00,Crucero220,45.12
2026-01-17 20:00:00,Charrua220,53.68
2026-01-17 20:00:00,Alto Jahuel220,56.04
2026-01-17 20:00:00,Cardones220,39.44
2026-01-17 20:00:00,Ancoa220,47.33
2026-01-17 21:00:00,Crucero220,33.23
2026-01-17 21:00:00,Charrua220,64.52
2026-01-17 21:00:00,Alto Jahuel220,34.18
2026-01-17 21:00:00,Cardones220,41.64
2026-01-17 21:00:00,Ancoa220,54.18
2026-01-17 22:00:00,Crucero220,55.47
2026-01-17 22:00:00,Charrua220,56.05
2026-01-17 22:00:00,Alto Jahuel220,60.28
2026-01-17 22:00:00,Cardones220,36.82
2026-01-17 22:00:00,Ancoa220,58.91
2026-01-17 23:00:00,Crucero220,50.89
2026-01-17 23:00:00,Charrua220,56.3
2026-01-17 23:00:00,Alto Jahuel220,62.97
2026-01-17 23:00:00,Cardones220,32.05
2026-01-17 23:00:00,Ancoa220,60.36
2026-01-18 00:00:00,Crucero220,52.38
2026-01-18 00:00:00,Charrua220,65.28
2026-01-18 00:00:00,Alto Jahuel220,70.33
2026-01-18 00:00:00,Cardones220,33.89
2026-01-18 00:00:00,Ancoa220,46.97
2026-01-18 01:00:00,Crucero220,37.05
2026-01-18 01:00:00,Charrua220,65.28
2026-01-18 01:00:00,Alto Jahuel220,58.98
2026-01-18 01:00:00,Cardones220,40.82
2026-01-18 01:00:00,Ancoa220,49.02
2026-01-18 02:00:00,Crucero220,51.13
2026-01-18 02:00:00,Charrua220,50.2
2026-01-18 02:00:00,Alto Jahuel220,64.27
2026-01-18 02:00:00,Cardones220,62.86
2026-01-18 02:00:00,Ancoa220,60.93
2026-01-18 03:00:00,Crucero220,49.66
2026-01-18 03:00:00,Charrua220,56.06
2026-01-18 03:00:00,Alto Jahuel220,40.52
2026-01-18 03:00:00,Cardones220,35.18
2026-01-18 03:00:00,Ancoa220,49.26
2026-01-18 04:00:00,Crucero220,33.42
2026-01-18 04:00:00,Charrua220,73.78
2026-01-18 04:00:00,Alto Jahuel220,57.18
2026-01-18 04:00:00,Cardones220,43.04
2026-01-18 04:00:00,Ancoa220,55.53
2026-01-18 05:00:00,Crucero220,43.62
2026-01-18 05:00:00,Charrua220,67.72
2026-01-18 05:00:00,Alto Jahuel220,54.74
2026-01-18 05:00:00,Cardones220,44.25
2026-01-18 05:00:00,Ancoa220,56.43
2026-01-18 06:00:00,Crucero220,42.26
2026-01-18 06:00:00,Charrua220,48.74
2026-01-18 06:00:00,Alto Jahuel220,39.18
2026-01-18 06:00:00,Cardones220,37.91
2026-01-18 06:00:00,Ancoa220,58.45
2026-01-18 07:00:00,Crucero220,34.71
2026-01-18 07:00:00,Charrua220,59.72
2026-01-18 07:00:00,Alto Jahuel220,55.43
2026-01-18 07:00:00,Cardones220,22.75
2026-01-18 07:00:00,Ancoa220,50.68
2026-01-18 08:00:00,Crucero220,48.26
2026-01-18 08:00:00,Charrua220,63.1
2026-01-18 08:00:00,Alto Jahuel220,45.77
2026-01-18 08:00:00,Cardones220,41.27
2026-01-18 08:00:00,Ancoa220,66.18
2026-01-18 09:00:00,Crucero220,51.22
2026-01-18 09:00:00,Charrua220,59.24
2026-01-18 09:00:00,Alto Jahuel220,51.26
2026-01-18 09:00:00,Cardones220,34.97
2026-01-18 09:00:00,Ancoa220,61.74
2026-01-18 10:00:00,Crucero220,46.56
2026-01-18 10:00:00,Charrua220,65.04
2026-01-18 10:00:00,Alto Jahuel220,56.05
2026-01-18 10:00:00,Cardones220,46.55
2026-01-18 10:00:00,Ancoa220,58.76
2026-01-18 11:00:00,Crucero220,51.28
2026-01-18 11:00:00,Charrua220,66.97
2026-01-18 11:00:00,Alto Jahuel220,48.56
2026-01-18 11:00:00,Cardones220,25.53
2026-01-18 11:00:00,Ancoa220,70.35
2026-01-18 12:00:00,Crucero220,47.05
2026-01-18 12:00:00,Charrua220,46.28
2026-01-18 12:00:00,Alto Jahuel220,49.29
2026-01-18 12:00:00,Cardones220,46.17
2026-01-18 12:00:00,Ancoa220,55.76
2026-01-18 13:00:00,Crucero220,40.9
2026-01-18 13:00:00,Charrua220,71.21
2026-01-18 13:00:00,Alto Jahuel220,46.62
2026-01-18 13:00:00,Cardones220,33.61
2026-01-18 13:00:00,Ancoa220,59.69
2026-01-18 14:00:00,Crucero220,48.12
2026-01-18 14:00:00,Charrua220,63.97
2026-01-18 14:00:00,Alto Jahuel220,62.29
2026-01-18 14:00:00,Cardones220,41.59
2026-01-18 14:00:00,Ancoa220,61.92
2026-01-18 15:00:00,Crucero220,42.93
2026-01-18 15:00:00,Charrua220,60.5
2026-01-18 15:00:00,Alto Jahuel220,55.86
2026-01-18 15:00:00,Cardones220,41.72
2026-01-18 15:00:00,Ancoa220,64.18
2026-01-18 16:00:00,Crucero220,49.44
2026-01-18 16:00:00,Charrua220,60.35
2026-01-18 16:00:00,Alto Jahuel220,48.53
2026-01-18 16:00:00,Cardones220,40.54
2026-01-18 16:00:00,Ancoa220,57.78
2026-01-18 17:00:00,Crucero220,46.55
2026-01-18 17:00:00,Charrua220,77.65
2026-01-18 17:00:00,Alto Jahuel220,50.81
2026-01-18 17:00:00,Cardones220,43.38
2026-01-18 17:00:00,Ancoa220,66.55
2026-01-18 18:00:00,Crucero220,45.78
2026-01-18 18:00:00,Charrua220,78.7
2026-01-18 18:00:00,Alto Jahuel220,51.98
2026-01-18 18:00:00,Cardones220,42.59
2026-01-18 18:00:00,Ancoa220,51.61
2026-01-18 19:00:00,Crucero220,42.19
2026-01-18 19:00:00,Charrua220,61.99
2026-01-18 19:00:00,Alto Jahuel220,61.77
2026-01-18 19:00:00,Cardones220,42.55
2026-01-18 19:00:00,Ancoa220,68.07
2026-01-18 20:00:00,Crucero220,44.24
2026-01-18 20:00:00,Charrua220,57.34
2026-01-18 20:00:00,Alto Jahuel220,76.63
2026-01-18 20:00:00,Cardones220,43.15
2026-01-18 20:00:00,Ancoa220,52.24
2026-01-18 21:00:00,Crucero220,39.45
2026-01-18 21:00:00,Charrua220,52.46
2026-01-18 21:00:00,Alto Jahuel220,62.49
2026-01-18 21:00:00,Cardones220,37.08
2026-01-18 21:00:00,Ancoa220,59.02
2026-01-18 22:00:00,Crucero220,44.49
2026-01-18 22:00:00,Charrua220,65.85
2026-01-18 22:00:00,Alto Jahuel220,48.23
2026-01-18 22:00:00,Cardones220,31.4
2026-01-18 22:00:00,Ancoa220,59.79
2026-01-18 23:00:00,Crucero220,49.81
2026-01-18 23:00:00,Charrua220,62.66
2026-01-18 23:00:00,Alto Jahuel220,48.52
2026-01-18 23:00:00,Cardones220,45.42
2026-01-18 23:00:00,Ancoa220,52.05
2026-01-19 00:00:00,Crucero220,40.83
2026-01-19 00:00:00,Charrua220,52.45
2026-01-19 00:00:00,Alto Jahuel220,65.41
2026-01-19 00:00:00,Cardones220,45.07
2026-01-19 00:00:00,Ancoa220,62.84
2026-01-19 01:00:00,Crucero220,54.98
2026-01-19 01:00:00,Charrua220,82.5
2026-01-19 01:00:00,Alto Jahuel220,41.33
2026-01-19 01:00:00,Cardones220,34.09
2026-01-19 01:00:00,Ancoa220,53.07
2026-01-19 02:00:00,Crucero220,38.19
2026-01-19 02:00:00,Charrua220,51.38
2026-01-19 02:00:00,Alto Jahuel220,52.6
2026-01-19 02:00:00,Cardones220,30.27
2026-01-19 02:00:00,Ancoa220,60.68
2026-01-19 03:00:00,Crucero220,45.41
2026-01-19 03:00:00,Charrua220,63.85
2026-01-19 03:00:00,Alto Jahuel220,59.06
2026-01-19 03:00:00,Cardones220,44.82
2026-01-19 03:00:00,Ancoa220,55.01
2026-01-19 04:00:00,Crucero220,61.97
2026-01-19 04:00:00,Charrua220,61.88
2026-01-19 04:00:00,Alto Jahuel220,40.1
2026-01-19 04:00:00,Cardones220,31.98
2026-01-19 04:00:00,Ancoa220,44.08
2026-01-19 05:00:00,Crucero220,45.14
2026-01-19 05:00:00,Charrua220,59.03
2026-01-19 05:00:00,Alto Jahuel220,51.25
2026-01-19 05:00:00,Cardones220,56.09
2026-01-19 05:00:00,Ancoa220,62.39
2026-01-19 06:00:00,Crucero220,50.81
2026-01-19 06:00:00,Charrua220,52.55
2026-01-19 06:00:00,Alto Jahuel220,47.01
2026-01-19 06:00:00,Cardones220,40.29
2026-01-19 06:00:00,Ancoa220,59.38
2026-01-19 07:00:00,Crucero220,30.15
2026-01-19 07:00:00,Charrua220,58.56
2026-01-19 07:00:00,Alto Jahuel220,55.11
2026-01-19 07:00:00,Cardones220,38.28
2026-01-19 07:00:00,Ancoa220,51.49
2026-01-19 08:00:00,Crucero220,40.68
2026-01-19 08:00:00,Charrua220,58.59
2026-01-19 08:00:00,Alto Jahuel220,55.73
2026-01-19 08:00:00,Cardones220,44.84
2026-01-19 08:00:00,Ancoa220,66.65
2026-01-19 09:00:00,Crucero220,42.65
2026-01-19 09:00:00,Charrua220,56.35
2026-01-19 09:00:00,Alto Jahuel220,58.5
2026-01-19 09:00:00,Cardones220,44.89
2026-01-19 09:00:00,Ancoa220,54.53
2026-01-19 10:00:00,Crucero220,51.32
2026-01-19 10:00:00,Charrua220,67.84
2026-01-19 10:00:00,Alto Jahuel220,65.33
2026-01-19 10:00:00,Cardones220,54.23
2026-01-19 10:00:00,Ancoa220,51.07
2026-01-19 11:00:00,Crucero220,45.11
2026-01-19 11:00:00,Charrua220,60.09
2026-01-19 11:00:00,Alto Jahuel220,54.22
2026-01-19 11:00:00,Cardones220,34.81
2026-01-19 11:00:00,Ancoa220,46.12
2026-01-19 12:00:00,Crucero220,45.74
2026-01-19 12:00:00,Charrua220,53.85
2026-01-19 12:00:00,Alto Jahuel220,55.69
2026-01-19 12:00:00,Cardones220,33.65
2026-01-19 12:00:00,Ancoa220,49.2
2026-01-19 13:00:00,Crucero220,46.87
2026-01-19 13:00:00,Charrua220,61.21
2026-01-19 13:00:00,Alto Jahuel220,59.63
2026-01-19 13:00:00,Cardones220,57.49
2026-01-19 13:00:00,Ancoa220,60.22
2026-01-19 14:00:00,Crucero220,48.88
2026-01-19 14:00:00,Charrua220,51.38
2026-01-19 14:00:00,Alto Jahuel220,44.7
2026-01-19 14:00:00,Cardones220,52.66
2026-01-19 14:00:00,Ancoa220,50.61
2026-01-19 15:00:00,Crucero220,36.65
2026-01-19 15:00:00,Charrua220,59.69
2026-01-19 15:00:00,Alto Jahuel220,54.28
2026-01-19 15:00:00,Cardones220,32.78
2026-01-19 15:00:00,Ancoa220,55.56
2026-01-19 16:00:00,Crucero220,54.84
2026-01-19 16:00:00,Charrua220,53.55
2026-01-19 16:00:00,Alto Jahuel220,43.85
2026-01-19 16:00:00,Cardones220,47.54
2026-01-19 16:00:00,Ancoa220,61.94
2026-01-19 17:00:00,Crucero220,40.04
2026-01-19 17:00:00,Charrua220,47.34
2026-01-19 17:00:00,Alto Jahuel220,49.04
2026-01-19 17:00:00,Cardones220,39.56
2026-01-19 17:00:00,Ancoa220,67.33
2026-01-19 18:00:00,Crucero220,36.71
2026-01-19 18:00:00,Charrua220,59.32
2026-01-19 18:00:00,Alto Jahuel220,60.4
2026-01-19 18:00:00,Cardones220,20.95
2026-01-19 18:00:00,Ancoa220,66.27
2026-01-19 19:00:00,Crucero220,35.54
2026-01-19 19:00:00,Charrua220,62.66
2026-01-19 19:00:00,Alto Jahuel220,56.97
2026-01-19 19:00:00,Cardones220,48.68
2026-01-19 19:00:00,Ancoa220,62.41
2026-01-19 20:00:00,Crucero220,25.98
2026-01-19 20:00:00,Charrua220,53.72
2026-01-19 20:00:00,Alto Jahuel220,56.11
2026-01-19 20:00:00,Cardones220,38.44
2026-01-19 20:00:00,Ancoa220,61.82
2026-01-19 21:00:00,Crucero220,51.31
2026-01-19 21:00:00,Charrua220,64.87
2026-01-19 21:00:00,Alto Jahuel220,53.29
2026-01-19 21:00:00,Cardones220,25.23
2026-01-19 21:00:00,Ancoa220,54.36
2026-01-19 22:00:00,Crucero220,48.33
2026-01-19 22:00:00,Charrua220,51.28
2026-01-19 22:00:00,Alto Jahuel220,60.05
2026-01-19 22:00:00,Cardones220,47.27
2026-01-19 22:00:00,Ancoa220,59.01
2026-01-19 23:00:00,Crucero220,20.49
2026-01-19 23:00:00,Charrua220,49.78
2026-01-19 23:00:00,Alto Jahuel220,70.09
2026-01-19 23:00:00,Cardones220,35.63
2026-01-19 23:00:00,Ancoa220,42.13
2026-01-20 00:00:00,Crucero220,54.88
2026-01-20 00:00:00,Charrua220,60.11
2026-01-20 00:00:00,Alto Jahuel220,63.84
2026-01-20 00:00:00,Cardones220,42.22
2026-01-20 00:00:00,Ancoa220,61.67
2026-01-20 01:00:00,Crucero220,47.9
2026-01-20 01:00:00,Charrua220,65.58
2026-01-20 01:00:00,Alto Jahuel220,73.22
2026-01-20 01:00:00,Cardones220,47.77
2026-01-20 01:00:00,Ancoa220,45.36
2026-01-20 02:00:00,Crucero220,48.57
2026-01-20 02:00:00,Charrua220,69.13
2026-01-20 02:00:00,Alto Jahuel220,64.62
2026-01-20 02:00:00,Cardones220,36.59
2026-01-20 02:00:00,Ancoa220,67.32
2026-01-20 03:00:00,Crucero220,52.42
2026-01-20 03:00:00,Charrua220,80.58
2026-01-20 03:00:00,Alto Jahuel220,49.0
2026-01-20 03:00:00,Cardones220,35.94
2026-01-20 03:00:00,Ancoa220,55.55
2026-01-20 04:00:00,Crucero220,41.08
2026-01-20 04:00:00,Charrua220,52.88
2026-01-20 04:00:00,Alto Jahuel220,32.9
2026-01-20 04:00:00,Cardones220,36.52
2026-01-20 04:00:00,Ancoa220,60.95
2026-01-20 05:00:00,Crucero220,41.05
2026-01-20 05:00:00,Charrua220,75.48
2026-01-20 05:00:00,Alto Jahuel220,55.11
2026-01-20 05:00:00,Cardones220,50.33
2026-01-20 05:00:00,Ancoa220,60.09
2026-01-20 06:00:00,Crucero220,51.61
2026-01-20 06:00:00,Charrua220,62.23
2026-01-20 06:00:00,Alto Jahuel220,65.95
2026-01-20 06:00:00,Cardones220,40.45
2026-01-20 06:00:00,Ancoa220,61.97
2026-01-20 07:00:00,Crucero220,47.93
2026-01-20 07:00:00,Charrua220,57.69
2026-01-20 07:00:00,Alto Jahuel220,58.24
2026-01-20 07:00:00,Cardones220,57.88
2026-01-20 07:00:00,Ancoa220,55.84
2026-01-20 08:00:00,Crucero220,48.36
2026-01-20 08:00:00,Charrua220,70.06
2026-01-20 08:00:00,Alto Jahuel220,64.12
2026-01-20 08:00:00,Cardones220,40.09
2026-01-20 08:00:00,Ancoa220,38.93
2026-01-20 09:00:00,Crucero220,49.13
2026-01-20 09:00:00,Charrua220,42.24
